N,seed,solver,t,status,opt_type
10,4,scipy.slsqp,0.014286041259765625,ok,nlp
10,4,scipy.cobyla,0.009637117385864258,ok,nlp
10,4,scipy.trust-constr,0.6258828639984131,ok,nlp
10,4,pyomo.ipopt,0.037429094314575195,ok,nlp
10,4,pyomo.cbc,0.0923299789428711,ok,lp
10,4,pyomo.glpk,0.03317594528198242,ok,lp
10,4,cvxpy.cbc,0.08995509147644043,ok,lp
10,4,cvxpy.glpk,0.013475179672241211,ok,lp
10,4,cvxpy.ecos,2.774139881134033,infeasible_inaccurate,lp
