N,seed,solver,t,status,opt_type
100,12,scipy.slsqp,0.14635705947875977,ok,nlp
100,12,scipy.cobyla,3.7416129112243652,2,nlp
100,12,scipy.trust-constr,11.364970922470093,0,nlp
100,12,pyomo.ipopt,0.12423110008239746,ok,nlp
100,12,pyomo.cbc,0.30982398986816406,ok,lp
100,12,pyomo.glpk,0.15486979484558105,ok,lp
100,12,cvxpy.cbc,0.22443604469299316,ok,lp
100,12,cvxpy.glpk,0.0832209587097168,ok,lp
100,12,cvxpy.ecos,0.08851981163024902,ok,lp
