N,seed,solver,t,status,opt_type
50,2,scipy.slsqp,0.05169200897216797,ok,nlp
50,2,scipy.cobyla,0.42875170707702637,ok,nlp
50,2,scipy.trust-constr,2.8789079189300537,ok,nlp
50,2,pyomo.ipopt,0.05031394958496094,ok,nlp
50,2,pyomo.cbc,0.28362274169921875,ok,lp
50,2,pyomo.glpk,0.07525014877319336,ok,lp
50,2,cvxpy.cbc,0.07709693908691406,ok,lp
50,2,cvxpy.glpk,0.021793127059936523,ok,lp
50,2,cvxpy.ecos,0.0281829833984375,ok,lp
