N,seed,solver,t,status,opt_type
10,12,scipy.slsqp,0.013504981994628906,ok,nlp
10,12,scipy.cobyla,0.009189844131469727,ok,nlp
10,12,scipy.trust-constr,1.091953992843628,ok,nlp
10,12,pyomo.ipopt,0.038449764251708984,ok,nlp
10,12,pyomo.cbc,0.07928705215454102,ok,lp
10,12,pyomo.glpk,0.031538963317871094,ok,lp
10,12,cvxpy.cbc,0.07455110549926758,ok,lp
10,12,cvxpy.glpk,0.013036966323852539,ok,lp
10,12,cvxpy.ecos,0.01385807991027832,ok,lp
