N,seed,solver,t,status,opt_type
50,10,scipy.slsqp,0.058046817779541016,ok,nlp
50,10,scipy.cobyla,0.41565704345703125,2,nlp
50,10,scipy.trust-constr,2.192715883255005,ok,nlp
50,10,pyomo.ipopt,0.07508206367492676,ok,nlp
50,10,pyomo.cbc,0.1707460880279541,ok,lp
50,10,pyomo.glpk,0.08030414581298828,ok,lp
50,10,cvxpy.cbc,0.06622314453125,ok,lp
50,10,cvxpy.glpk,0.047749996185302734,ok,lp
50,10,cvxpy.ecos,0.028143882751464844,ok,lp
