N,seed,solver,t,status,opt_type
10,3,scipy.slsqp,0.0063669681549072266,ok,nlp
10,3,scipy.cobyla,0.006999969482421875,ok,nlp
10,3,scipy.trust-constr,0.3527679443359375,ok,nlp
10,3,pyomo.ipopt,0.03415179252624512,ok,nlp
10,3,pyomo.cbc,0.05861401557922363,ok,lp
10,3,pyomo.glpk,0.03548479080200195,ok,lp
10,3,cvxpy.cbc,0.022696971893310547,ok,lp
10,3,cvxpy.glpk,0.012172222137451172,ok,lp
10,3,cvxpy.ecos,0.014318227767944336,ok,lp
