N,seed,solver,t,status,opt_type
20,9,scipy.slsqp,0.020519256591796875,ok,nlp
20,9,scipy.cobyla,0.020660877227783203,ok,nlp
20,9,scipy.trust-constr,0.7147479057312012,ok,nlp
20,9,pyomo.ipopt,0.039398908615112305,ok,nlp
20,9,pyomo.cbc,0.08721613883972168,ok,lp
20,9,pyomo.glpk,0.04555106163024902,ok,lp
20,9,cvxpy.cbc,0.07433605194091797,ok,lp
20,9,cvxpy.glpk,0.014375925064086914,ok,lp
20,9,cvxpy.ecos,6.47226095199585,infeasible_inaccurate,lp
