N,seed,solver,t,status,opt_type
100,8,scipy.slsqp,0.3029899597167969,ok,nlp
100,8,scipy.cobyla,3.896099090576172,2,nlp
100,8,scipy.trust-constr,12.473237991333008,ok,nlp
100,8,pyomo.ipopt,0.08082890510559082,ok,nlp
100,8,pyomo.cbc,0.3360130786895752,ok,lp
100,8,pyomo.glpk,0.1559309959411621,ok,lp
100,8,cvxpy.cbc,0.1178429126739502,ok,lp
100,8,cvxpy.glpk,0.062392234802246094,ok,lp
100,8,cvxpy.ecos,32.81024384498596,optimal_inaccurate,lp
