N,seed,solver,t,status,opt_type
20,10,scipy.slsqp,0.02143573760986328,8,nlp
20,10,scipy.cobyla,0.02853989601135254,ok,nlp
20,10,scipy.trust-constr,0.554384708404541,ok,nlp
20,10,pyomo.ipopt,0.038537025451660156,ok,nlp
20,10,pyomo.cbc,0.08986711502075195,ok,lp
20,10,pyomo.glpk,0.046257972717285156,ok,lp
20,10,cvxpy.cbc,0.07347297668457031,ok,lp
20,10,cvxpy.glpk,0.016786813735961914,ok,lp
20,10,cvxpy.ecos,5.229326963424683,infeasible_inaccurate,lp
