N,seed,solver,t,status,opt_type
50,7,scipy.slsqp,0.0633697509765625,ok,nlp
50,7,scipy.cobyla,0.4792182445526123,ok,nlp
50,7,scipy.trust-constr,2.7561898231506348,ok,nlp
50,7,pyomo.ipopt,0.05659174919128418,ok,nlp
50,7,pyomo.cbc,0.23282194137573242,ok,lp
50,7,pyomo.glpk,0.09825301170349121,ok,lp
50,7,cvxpy.cbc,0.09126806259155273,ok,lp
50,7,cvxpy.glpk,0.04695868492126465,ok,lp
50,7,cvxpy.ecos,15.015517950057983,optimal_inaccurate,lp
