N,seed,solver,t,status,opt_type
10,6,scipy.slsqp,0.0063021183013916016,ok,nlp
10,6,scipy.cobyla,0.007314920425415039,ok,nlp
10,6,scipy.trust-constr,0.35828375816345215,ok,nlp
10,6,pyomo.ipopt,0.03325319290161133,ok,nlp
10,6,pyomo.cbc,0.05821418762207031,ok,lp
10,6,pyomo.glpk,0.031015872955322266,ok,lp
10,6,cvxpy.cbc,0.021971940994262695,ok,lp
10,6,cvxpy.glpk,0.012001991271972656,ok,lp
10,6,cvxpy.ecos,0.014062166213989258,ok,lp
