N,seed,solver,opt_type,t,status
10,0,scipy.slsqp,NLP,0.00787210464477539,ok
10,0,scipy.cobyla,NLP,0.007210969924926758,1
10,0,scipy.trust-constr,NLP,1.4256908893585205,1
10,0,pyomo.ipopt,NLP,0.1372990608215332,ok
10,0,pyomo.cbc,MILP,0.14987587928771973,ok
10,0,pyomo.glpk,MILP,0.04889106750488281,ok
10,0,cvxpy.cbc,MILP,0.07118797302246094,optimal
10,0,cvxpy.glpk,MILP,0.015738964080810547,optimal
10,0,cvxpy.ecos,MILP,0.012018918991088867,optimal
