N,seed,solver,t,status,opt_type
20,8,scipy.slsqp,0.013361215591430664,ok,nlp
20,8,scipy.cobyla,0.02393794059753418,ok,nlp
20,8,scipy.trust-constr,0.44548797607421875,ok,nlp
20,8,pyomo.ipopt,0.04153132438659668,ok,nlp
20,8,pyomo.cbc,0.11957097053527832,ok,lp
20,8,pyomo.glpk,0.0458219051361084,ok,lp
20,8,cvxpy.cbc,0.09964895248413086,ok,lp
20,8,cvxpy.glpk,0.02172398567199707,ok,lp
20,8,cvxpy.ecos,4.579226970672607,optimal_inaccurate,lp
